Date of Demolition;Locality;District;Area;Housing Units;People left Homeless;Minors left Homeless;Type Of Sturcture
2/12/13;al-A'uja;Jericho;west-bank;1;8;6;Residental
2/12/13;al-A'uja;Jericho;west-bank;1;0;0;Non Resedential
2/12/13;al-A'uja;Jericho;west-bank;1;0;0;Non Resedential
2/12/13;al-A'uja;Jericho;west-bank;1;0;0;Non Resedential
2/12/13;al-A'uja;Jericho;west-bank;1;8;6;Residental
2/12/13;al-A'uja;Jericho;west-bank;1;8;5;Residental
2/12/13;al-A'uja;Jericho;west-bank;1;0;0;Non Resedential
2/12/13;al-A'uja;Jericho;west-bank;1;19;7;Residental
2/12/13;al-A'uja;Jericho;west-bank;2;0;0;Non Resedential
2/12/13;al-A'uja;Jericho;west-bank;1;0;0;Non Resedential
2/12/13;al-A'uja;Jericho;west-bank;1;4;2;Residental
28/11/13;Deir Ballut;Salfit;west-bank;1;0;0;Residental
25/11/13;a-Taybah;Ramallah and al-Bira;west-bank;1;4;2;Residental
20/11/13;Kh. Twayel;Nablus;west-bank;1;0;0;Non Resedential
20/11/13;al-Jiftlik;Jericho;west-bank;3;13;5;Residental
20/11/13;al-Jiftlik;Jericho;west-bank;1;5;3;Residental
20/11/13;al-Jiftlik;Jericho;west-bank;1;10;6;Residental
30/10/13;a-Nabi Samwil;Ramallah and al-Bira;west-bank;1;0;0;Non Resedential
21/10/13;Abu Dis;al-Quds;west-bank;3;0;0;Residental
3/10/13;Khallet Makhul;Tubas;west-bank;1;0;0;Residental
3/10/13;Khallet Makhul;Tubas;west-bank;1;0;0;Residental
3/10/13;Khallet Makhul;Tubas;west-bank;1;0;0;Residental
3/10/13;Khallet Makhul;Tubas;west-bank;1;0;0;Residental
2/10/13;Jaba';al-Quds;west-bank;1;5;3;Residental
28/9/13;Khallet Makhul;Tubas;west-bank;1;0;0;Residental
19/9/13;Khallet Makhul;Tubas;west-bank;1;0;0;Residental
19/9/13;Khallet Makhul;Tubas;west-bank;1;0;0;Residental
18/9/13;Khallet Makhul;Tubas;west-bank;1;0;0;Residental
18/9/13;Khallet Makhul;Tubas;west-bank;1;0;0;Residental
18/9/13;Khallet Makhul;Tubas;west-bank;1;0;0;Residental
16/9/13;Khallet Makhul;Tubas;west-bank;1;5;0;Residental
16/9/13;Khallet Makhul;Tubas;west-bank;2;0;0;Non Resedential
16/9/13;Khallet Makhul;Tubas;west-bank;1;3;0;Residental
16/9/13;Khallet Makhul;Tubas;west-bank;3;0;0;Non Resedential
16/9/13;Khallet Makhul;Tubas;west-bank;1;3;0;Residental
16/9/13;Khallet Makhul;Tubas;west-bank;2;0;0;Non Resedential
16/9/13;Khallet Makhul;Tubas;west-bank;1;10;8;Residental
16/9/13;Khallet Makhul;Tubas;west-bank;4;0;0;Non Resedential
16/9/13;Khallet Makhul;Tubas;west-bank;1;2;0;Residental
16/9/13;Khallet Makhul;Tubas;west-bank;2;0;0;Non Resedential
16/9/13;Khallet Makhul;Tubas;west-bank;1;7;3;Residental
16/9/13;Khallet Makhul;Tubas;west-bank;3;0;0;Non Resedential
16/9/13;Khallet Makhul;Tubas;west-bank;1;7;0;Residental
16/9/13;Khallet Makhul;Tubas;west-bank;2;0;0;Non Resedential
16/9/13;Khallet Makhul;Tubas;west-bank;3;10;8;Residental
16/9/13;Khallet Makhul;Tubas;west-bank;3;0;0;Non Resedential
16/9/13;Khallet Makhul;Tubas;west-bank;1;6;0;Residental
16/9/13;Khallet Makhul;Tubas;west-bank;3;0;0;Non Resedential
16/9/13;Khallet Makhul;Tubas;west-bank;1;7;5;Residental
16/9/13;Khallet Makhul;Tubas;west-bank;4;0;0;Non Resedential
12/9/13;Barta'ah a-Sharqiyah;Jenin;west-bank;6;0;0;Non Resedential
12/9/13;Barta'ah a-Sharqiyah;Jenin;west-bank;2;0;0;Non Resedential
11/9/13;a-Za'ayem;al-Quds;west-bank;10;62;40;Residental
11/9/13;a-Za'ayem;al-Quds;west-bank;10;0;0;Non Resedential
9/9/13;Barta'ah a-Sharqiyah;Jenin;west-bank;2;0;0;Non Resedential
9/9/13;Khan al-Ahmar (Bedouin Community);al-Quds;west-bank;2;0;0;Residental
9/9/13;Khan al-Ahmar (Bedouin Community);al-Quds;west-bank;1;0;0;Non Resedential
3/9/13;Fasayil;Jericho;west-bank;1;0;0;Non Resedential
3/9/13;Fasayil;Jericho;west-bank;1;10;6;Residental
20/8/13;Furush Beit Dajan;Nablus;west-bank;3;0;0;Non Resedential
20/8/13;Furush Beit Dajan;Nablus;west-bank;1;2;0;Residental
20/8/13;Furush Beit Dajan;Nablus;west-bank;2;0;0;Non Resedential
20/8/13;Furush Beit Dajan;Nablus;west-bank;1;6;3;Residental
20/8/13;Furush Beit Dajan;Nablus;west-bank;2;0;0;Non Resedential
8/7/13;al-Hadidiyah;Tubas;west-bank;1;0;0;Residental
8/7/13;al-Hadidiyah;Tubas;west-bank;1;0;0;Non Resedential
8/7/13;al-Hadidiyah;Tubas;west-bank;1;0;0;Residental
8/7/13;al-Hadidiyah;Tubas;west-bank;3;0;0;Non Resedential
8/7/13;al-Hadidiyah;Tubas;west-bank;1;0;0;Residental
8/7/13;al-Hadidiyah;Tubas;west-bank;3;0;0;Non Resedential
8/7/13;Kh. a-Ras al-Ahmar;Tubas;west-bank;1;0;0;Residental
8/7/13;Kh. a-Ras al-Ahmar;Tubas;west-bank;4;0;0;Non Resedential
8/7/13;Kh. a-Ras al-Ahmar;Tubas;west-bank;1;0;0;Residental
8/7/13;Kh. a-Ras al-Ahmar;Tubas;west-bank;1;0;0;Non Resedential
8/7/13;Kh. a-Ras al-Ahmar;Tubas;west-bank;1;0;0;Residental
8/7/13;Kh. a-Ras al-Ahmar;Tubas;west-bank;3;0;0;Non Resedential
8/7/13;Kh. a-Ras al-Ahmar;Tubas;west-bank;1;0;0;Residental
8/7/13;Kh. a-Ras al-Ahmar;Tubas;west-bank;2;0;0;Non Resedential
8/7/13;Kh. a-Ras al-Ahmar;Tubas;west-bank;1;0;0;Non Resedential
27/6/13;al-Hadidiyah;Tubas;west-bank;1;0;0;Residental
27/6/13;al-Hadidiyah;Tubas;west-bank;3;0;0;Non Resedential
27/6/13;Kh. a-Ras al-Ahmar;Tubas;west-bank;1;7;1;Residental
27/6/13;Kh. a-Ras al-Ahmar;Tubas;west-bank;3;0;0;Non Resedential
27/6/13;Kh. a-Ras al-Ahmar;Tubas;west-bank;2;10;2;Residental
27/6/13;Kh. a-Ras al-Ahmar;Tubas;west-bank;6;0;0;Non Resedential
27/6/13;Kh. a-Ras al-Ahmar;Tubas;west-bank;1;4;2;Residental
27/6/13;Kh. a-Ras al-Ahmar;Tubas;west-bank;2;0;0;Non Resedential
27/6/13;Kh. a-Ras al-Ahmar;Tubas;west-bank;2;0;0;Residental
27/6/13;Kh. a-Ras al-Ahmar;Tubas;west-bank;5;0;0;Non Resedential
27/6/13;al-Hadidiyah;Tubas;west-bank;1;2;0;Residental
27/6/13;al-Hadidiyah;Tubas;west-bank;1;0;0;Non Resedential
27/6/13;al-Hadidiyah;Tubas;west-bank;1;0;0;Residental
27/6/13;al-Hadidiyah;Tubas;west-bank;2;0;0;Non Resedential
27/6/13;al-Hadidiyah;Tubas;west-bank;1;10;2;Residental
27/6/13;al-Hadidiyah;Tubas;west-bank;2;0;0;Non Resedential
27/6/13;al-Hadidiyah;Tubas;west-bank;1;5;3;Residental
27/6/13;al-Hadidiyah;Tubas;west-bank;3;0;0;Non Resedential
12/6/13;Barta'ah a-Sharqiyah;Jenin;west-bank;3;0;0;Non Resedential
12/6/13;Barta'ah a-Sharqiyah;Jenin;west-bank;1;0;0;Residental
29/5/13;Hizma;al-Quds;west-bank;2;0;0;Non Resedential
27/5/13;al-Jiftlik;Jericho;west-bank;1;0;0;Residental
27/5/13;al-Jiftlik;Jericho;west-bank;1;0;0;Non Resedential
27/5/13;al-Jiftlik;Jericho;west-bank;1;0;0;Residental
20/5/13;Barta'ah a-Sharqiyah;Jenin;west-bank;1;0;0;Non Resedential
20/5/13;Barta'ah a-Sharqiyah;Jenin;west-bank;1;0;0;Non Resedential
20/5/13;Barta'ah a-Sharqiyah;Jenin;west-bank;1;0;0;Non Resedential
20/5/13;Barta'ah a-Sharqiyah;Jenin;west-bank;1;0;0;Non Resedential
20/5/13;Barta'ah a-Sharqiyah;Jenin;west-bank;1;0;0;Non Resedential
9/5/13;Barta'ah a-Sharqiyah;Jenin;west-bank;2;0;0;Non Resedential
9/5/13;Barta'ah a-Sharqiyah;Jenin;west-bank;1;0;0;Non Resedential
9/5/13;Barta'ah a-Sharqiyah;Jenin;west-bank;1;2;0;Residental
9/5/13;Barta'ah a-Sharqiyah;Jenin;west-bank;3;0;0;Non Resedential
9/5/13;Barta'ah a-Sharqiyah;Jenin;west-bank;2;0;0;Non Resedential
8/5/13;Fasayil;Jericho;west-bank;1;0;0;Residental
8/5/13;al-A'uja;Jericho;west-bank;1;3;0;Residental
8/5/13;al-A'uja;Jericho;west-bank;1;3;1;Residental
7/5/13;Deir Dobwan;Ramallah and al-Bira;west-bank;2;0;0;Non Resedential
7/5/13;Rafat;al-Quds;west-bank;1;7;5;Residental
7/5/13;Tarqumya;Hebron;west-bank;1;0;0;Non Resedential
7/5/13;Tarqumya;Hebron;west-bank;1;0;0;Non Resedential
7/5/13;Tarqumya;Hebron;west-bank;2;0;0;Non Resedential
6/5/13;Beit Ula;Hebron;west-bank;1;0;0;Non Resedential
6/5/13;Beit Ula;Hebron;west-bank;1;0;0;Non Resedential
6/5/13;Beit Ula;Hebron;west-bank;1;0;0;Non Resedential
1/5/13;Jinsafut;Qalqiliya;west-bank;1;0;0;Non Resedential
1/5/13;Jinsafut;Qalqiliya;west-bank;1;0;0;Non Resedential
1/5/13;Jinsafut;Qalqiliya;west-bank;1;0;0;Non Resedential
24/4/13;al-'Arrub R.C.;Hebron;west-bank;1;0;0;Non Resedential
23/4/13;Hizma;al-Quds;west-bank;1;0;0;Non Resedential
23/4/13;Bardalah;Tubas;west-bank;1;0;0;Non Resedential
23/4/13;Kh. 'Ein al-Hilweh;Tubas;west-bank;3;12;10;Residental
23/4/13;Kh. 'Ein al-Hilweh;Tubas;west-bank;1;0;0;Non Resedential
23/4/13;Kh. Yarza;Tubas;west-bank;1;10;7;Residental
23/4/13;Kh. Yarza;Tubas;west-bank;1;0;0;Non Resedential
23/4/13;Hamam al-Maleh;Tubas;west-bank;1;0;0;Residental
23/4/13;Hamam al-Maleh;Tubas;west-bank;1;0;0;Non Resedential
23/4/13;Hamam al-Maleh;Tubas;west-bank;1;0;0;Residental
23/4/13;Hamam al-Maleh;Tubas;west-bank;1;0;0;Non Resedential
18/4/13;Beit Jala;Bethlehem;west-bank;1;0;0;Non Resedential
9/4/13;Yatta;Hebron;west-bank;1;0;0;Residental
9/4/13;a-Deirat;Hebron;west-bank;1;0;0;Non Resedential
9/4/13;a-Samu';Hebron;west-bank;2;7;5;Residental
9/4/13;a-Samu';Hebron;west-bank;1;0;0;Non Resedential
20/2/13;Qusrah;Nablus;west-bank;1;0;0;Non Resedential
19/2/13;Beit Iksa;al-Quds;west-bank;3;0;0;Non Resedential
12/2/13;a-Ramadin;Hebron;west-bank;1;0;0;Non Resedential
11/2/13;Idhna;Hebron;west-bank;1;5;0;Residental
11/2/13;Beit 'Awwa;Hebron;west-bank;1;0;0;Non Resedential
7/2/13;al-Khas;Bethlehem;west-bank;1;0;0;Residental
24/1/13;al-Malih;Tubas;west-bank;1;0;0;Non Resedential
24/1/13;al-Jiftlik;Jericho;west-bank;1;4;0;Residental
24/1/13;al-Jiftlik;Jericho;west-bank;1;0;0;Non Resedential
24/1/13;al-Jiftlik;Jericho;west-bank;1;7;4;Residental
24/1/13;al-Jiftlik;Jericho;west-bank;1;0;0;Non Resedential
24/1/13;al-Jiftlik;Jericho;west-bank;1;3;1;Residental
24/1/13;al-Jiftlik;Jericho;west-bank;1;0;0;Non Resedential
24/1/13;al-Jiftlik;Jericho;west-bank;1;13;8;Residental
24/1/13;al-Jiftlik;Jericho;west-bank;1;0;0;Residental
24/1/13;al-Jiftlik;Jericho;west-bank;1;0;0;Non Resedential
23/1/13;Hamam al-Maleh;Tubas;west-bank;2;0;0;Residental
23/1/13;Hamam al-Maleh;Tubas;west-bank;2;0;0;Non Resedential
23/1/13;Hamam al-Maleh;Tubas;west-bank;3;0;0;Residental
23/1/13;Hamam al-Maleh;Tubas;west-bank;3;0;0;Non Resedential
21/1/13;a-Deirat;Hebron;west-bank;1;0;0;Residental
21/1/13;Kh. a-Rahwah;Hebron;west-bank;1;6;4;Residental
21/1/13;Kh. a-Rahwah;Hebron;west-bank;1;8;6;Residental
21/1/13;Kh. a-Rahwah;Hebron;west-bank;1;0;0;Non Resedential
21/1/13;Kh. a-Rahwah;Hebron;west-bank;1;7;5;Residental
21/1/13;Kh. a-Rahwah;Hebron;west-bank;1;0;0;Residental
21/1/13;Kh. a-Rahwah;Hebron;west-bank;1;0;0;Non Resedential
19/1/13;Hamam al-Maleh;Tubas;west-bank;2;0;0;Residental
19/1/13;Hamam al-Maleh;Tubas;west-bank;2;0;0;Non Resedential
19/1/13;Hamam al-Maleh;Tubas;west-bank;3;0;0;Residental
19/1/13;Hamam al-Maleh;Tubas;west-bank;3;0;0;Non Resedential
19/1/13;Hamam al-Maleh;Tubas;west-bank;2;0;0;Residental
19/1/13;Hamam al-Maleh;Tubas;west-bank;3;0;0;Non Resedential
19/1/13;'Ein al-Meyteh;Tubas;west-bank;1;0;0;Residental
19/1/13;'Ein al-Meyteh;Tubas;west-bank;1;0;0;Non Resedential
19/1/13;'Ein al-Meyteh;Tubas;west-bank;1;0;0;Residental
19/1/13;'Ein al-Meyteh;Tubas;west-bank;4;0;0;Non Resedential
19/1/13;'Ein al-Meyteh;Tubas;west-bank;1;0;0;Residental
19/1/13;'Ein al-Meyteh;Tubas;west-bank;3;0;0;Non Resedential
19/1/13;'Ein al-Meyteh;Tubas;west-bank;2;0;0;Residental
19/1/13;'Ein al-Meyteh;Tubas;west-bank;2;0;0;Residental
19/1/13;'Ein al-Meyteh;Tubas;west-bank;3;0;0;Non Resedential
19/1/13;'Ein al-Meyteh;Tubas;west-bank;4;0;0;Residental
19/1/13;'Ein al-Meyteh;Tubas;west-bank;4;0;0;Non Resedential
17/1/13;'Ein al-Meyteh;Tubas;west-bank;1;5;3;Residental
17/1/13;'Ein al-Meyteh;Tubas;west-bank;1;0;0;Non Resedential
17/1/13;'Ein al-Meyteh;Tubas;west-bank;4;0;0;Residental
17/1/13;'Ein al-Meyteh;Tubas;west-bank;4;0;0;Non Resedential
17/1/13;'Ein al-Meyteh;Tubas;west-bank;1;11;8;Residental
17/1/13;'Ein al-Meyteh;Tubas;west-bank;4;0;0;Non Resedential
17/1/13;'Ein al-Meyteh;Tubas;west-bank;1;9;7;Residental
17/1/13;'Ein al-Meyteh;Tubas;west-bank;3;0;0;Non Resedential
17/1/13;'Ein al-Meyteh;Tubas;west-bank;2;3;0;Residental
17/1/13;'Ein al-Meyteh;Tubas;west-bank;2;0;0;Non Resedential
17/1/13;'Ein al-Meyteh;Tubas;west-bank;2;0;0;Residental
17/1/13;'Ein al-Meyteh;Tubas;west-bank;1;0;0;Non Resedential
17/1/13;'Ein al-Meyteh;Tubas;west-bank;2;5;3;Residental
17/1/13;'Ein al-Meyteh;Tubas;west-bank;3;0;0;Non Resedential
17/1/13;Hamam al-Maleh;Tubas;west-bank;2;3;1;Residental
17/1/13;Hamam al-Maleh;Tubas;west-bank;2;0;0;Non Resedential
17/1/13;Hamam al-Maleh;Tubas;west-bank;3;10;7;Residental
17/1/13;Hamam al-Maleh;Tubas;west-bank;3;0;0;Non Resedential
17/1/13;Hamam al-Maleh;Tubas;west-bank;2;4;0;Residental
17/1/13;Hamam al-Maleh;Tubas;west-bank;3;0;0;Non Resedential
16/1/13;Jericho;Jericho;west-bank;4;31;20;Residental
16/1/13;Beit Jala;Bethlehem;west-bank;1;0;0;Non Resedential
14/1/13;Um al-Kheir;Hebron;west-bank;1;6;0;Residental
14/1/13;Kh. Bir al-'Eid;Hebron;west-bank;1;0;0;Residental
31/12/12;Bardalah;Tubas;west-bank;3;0;0;Non Resedential
31/12/12;Bardalah;Tubas;west-bank;1;0;0;Residental
31/12/12;Bardalah;Tubas;west-bank;3;0;0;Non Resedential
27/12/12;al-'Eizariyah;al-Quds;west-bank;1;5;3;Residental
27/12/12;al-'Eizariyah;al-Quds;west-bank;1;0;0;Non Resedential
12/12/12;Beit Nuba;Ramallah and al-Bira;west-bank;1;6;4;Residental
4/12/12;;;west-bank;1;0;0;Non Resedential
12/11/12;Beit 'Einun;Hebron;west-bank;2;0;0;Non Resedential
12/11/12;Beit 'Einun;Hebron;west-bank;1;0;0;Non Resedential
7/11/12;Haris;Salfit;west-bank;2;0;0;Residental
7/11/12;Haris;Salfit;west-bank;2;12;6;Residental
7/11/12;Farsh al-Hawa;Hebron;west-bank;1;0;0;Residental
7/11/12;Farsh al-Hawa;Hebron;west-bank;1;0;0;Non Resedential
7/11/12;Beka'ot;Jericho;west-bank;1;3;1;Residental
7/11/12;Beka'ot;Jericho;west-bank;1;6;4;Residental
7/11/12;Bardalah;Tubas;west-bank;1;3;0;Residental
7/11/12;Bardalah;Tubas;west-bank;1;0;0;Non Resedential
6/11/12;a-Deirat;Hebron;west-bank;2;12;7;Residental
6/11/12;al-Jawaya;Hebron;west-bank;1;10;7;Residental
6/11/12;al-Jawaya;Hebron;west-bank;2;0;0;Non Resedential
1/11/12;Hizma;al-Quds;west-bank;1;0;0;Non Resedential
1/11/12;Hizma;al-Quds;west-bank;2;0;0;Non Resedential
31/10/12;Kh.Ibziq;Tubas;west-bank;1;11;9;Residental
31/10/12;Kh.Ibziq;Tubas;west-bank;1;0;0;Non Resedential
31/10/12;Kh.Ibziq;Tubas;west-bank;1;8;4;Residental
31/10/12;Kh.Ibziq;Tubas;west-bank;1;0;0;Non Resedential
31/10/12;Kh.Ibziq;Tubas;west-bank;1;11;0;Residental
31/10/12;Kh.Ibziq;Tubas;west-bank;1;0;0;Non Resedential
31/10/12;Kh.Ibziq;Tubas;west-bank;1;11;2;Residental
31/10/12;Kh.Ibziq;Tubas;west-bank;1;0;0;Non Resedential
31/10/12;Kh.Ibziq;Tubas;west-bank;1;8;0;Residental
31/10/12;Kh.Ibziq;Tubas;west-bank;1;0;0;Non Resedential
31/10/12;Kh.Ibziq;Tubas;west-bank;1;11;9;Residental
31/10/12;Kh.Ibziq;Tubas;west-bank;1;0;0;Non Resedential
31/10/12;Kh.Ibziq;Tubas;west-bank;2;12;3;Residental
31/10/12;Kh.Ibziq;Tubas;west-bank;1;0;0;Non Resedential
31/10/12;a-Nabi Samwil;Ramallah and al-Bira;west-bank;4;0;0;Non Resedential
31/10/12;a-Nabi Samwil;Ramallah and al-Bira;west-bank;1;0;0;Non Resedential
24/10/12;Idhna;Hebron;west-bank;1;7;5;Residental
24/10/12;Idhna;Hebron;west-bank;2;0;0;Non Resedential
24/10/12;Qalqiliyah;Qalqiliya;west-bank;1;0;0;Non Resedential
24/10/12;Qalqiliyah;Qalqiliya;west-bank;1;0;0;Non Resedential
24/10/12;Kfar Dan;Jenin;west-bank;1;0;0;Non Resedential
22/10/12;Wadi al-Ghrus;Hebron;west-bank;1;0;0;Non Resedential
16/10/12;Kh. Lasefar;Hebron;west-bank;1;0;0;Non Resedential
16/10/12;Kh. Lasefar;Hebron;west-bank;1;10;7;Residental
16/10/12;Kh. Lasefar;Hebron;west-bank;1;0;0;Non Resedential
29/8/12;'Arab a-Ramadin a-Shamali;Qalqiliya;west-bank;1;9;3;Residental
28/8/12;'Aqraba;Nablus;west-bank;1;0;0;Non Resedential
28/8/12;'Aqraba;Nablus;west-bank;1;0;0;Non Resedential
28/8/12;Kh. E'nizan;Hebron;west-bank;2;0;0;Non Resedential
28/8/12;Kh. E'nizan;Hebron;west-bank;3;0;0;Non Resedential
28/8/12;Kh. E'nizan;Hebron;west-bank;3;0;0;Non Resedential
28/8/12;Kh. E'nizan;Hebron;west-bank;1;7;4;Residental
28/8/12;Kh. E'nizan;Hebron;west-bank;2;0;0;Non Resedential
28/8/12;Kh. E'nizan;Hebron;west-bank;2;0;0;Non Resedential
28/8/12;Kh. E'nizan;Hebron;west-bank;1;7;5;Residental
28/8/12;Kh. E'nizan;Hebron;west-bank;1;0;0;Non Resedential
28/8/12;Kh. Susiya;Hebron;west-bank;1;0;0;Non Resedential
15/8/12;Beit Qad;Jenin;west-bank;3;0;0;Non Resedential
15/8/12;Beit Qad;Jenin;west-bank;1;0;0;Non Resedential
13/8/12;Beit Ta'mar;Bethlehem;west-bank;9;0;0;Non Resedential
13/8/12;Elazar;Bethlehem;west-bank;1;0;0;Non Resedential
12/8/12;'Arab a-Ramadin a-Shamali;Qalqiliya;west-bank;1;0;0;Non Resedential
2/8/12;Beit Jala;Bethlehem;west-bank;1;0;0;Non Resedential
25/6/12;'Ein al-Meyteh;Tubas;west-bank;1;5;3;Residental
25/6/12;'Ein al-Meyteh;Tubas;west-bank;1;0;0;Non Resedential
25/6/12;'Ein al-Meyteh;Tubas;west-bank;1;7;5;Residental
25/6/12;'Ein al-Meyteh;Tubas;west-bank;2;0;0;Non Resedential
25/6/12;'Ein al-Meyteh;Tubas;west-bank;1;7;2;Residental
25/6/12;'Ein al-Meyteh;Tubas;west-bank;4;0;0;Non Resedential
18/6/12;al-'Ubeidiyah;Bethlehem;west-bank;1;7;3;Residental
18/6/12;al-'Ubeidiyah;Bethlehem;west-bank;1;0;0;Non Resedential
18/6/12;al-'Ubeidiyah;Bethlehem;west-bank;2;9;4;Residental
18/6/12;al-'Ubeidiyah;Bethlehem;west-bank;1;0;0;Non Resedential
17/6/12;Beit Iksa;al-Quds;west-bank;1;0;0;Non Resedential
7/6/12;'Anata;al-Quds;west-bank;1;0;0;Non Resedential
7/6/12;'Anata;al-Quds;west-bank;5;21;14;Residental
6/6/12;'Anata;al-Quds;west-bank;1;0;0;Non Resedential
27/5/12;Hizma;al-Quds;west-bank;1;0;0;Non Resedential
27/5/12;Hizma;al-Quds;west-bank;1;0;0;Non Resedential
27/5/12;Hizma;al-Quds;west-bank;1;0;0;Non Resedential
24/5/12;Fasayil;Jericho;west-bank;1;0;0;Residental
24/5/12;Fasayil;Jericho;west-bank;1;0;0;Non Resedential
24/5/12;Fasayil;Jericho;west-bank;1;0;0;Residental
24/5/12;Fasayil;Jericho;west-bank;1;0;0;Non Resedential
24/5/12;'Arab a-Ramadin al-Janubi;Qalqiliya;west-bank;1;10;8;Residental
23/5/12;a-Dhahiriyah;Hebron;west-bank;2;13;6;Residental
23/5/12;a-Dhahiriyah;Hebron;west-bank;2;0;0;Non Resedential
23/5/12;a-Dhahiriyah;Hebron;west-bank;1;6;4;Residental
23/5/12;a-Dhahiriyah;Hebron;west-bank;1;0;0;Residental
23/5/12;a-Dhahiriyah;Hebron;west-bank;1;0;0;Non Resedential
9/5/12;Sabastiya;Nablus;west-bank;1;0;0;Non Resedential
9/5/12;Husan;Bethlehem;west-bank;1;0;0;Non Resedential
9/5/12;Jenin;Jenin;west-bank;2;0;0;Non Resedential
3/5/12;Beit Jala;Bethlehem;west-bank;1;0;0;Non Resedential
1/5/12;'Izbat a-Tabib;Qalqiliya;west-bank;1;0;0;Residental
1/5/12;a-Nabi Elyas;Qalqiliya;west-bank;13;0;0;Non Resedential
1/5/12;Wadi Qana;Salfit;west-bank;1;3;1;Residental
24/4/12;Gush Etzion;Bethlehem;west-bank;1;5;1;Residental
24/4/12;al-Khader;Bethlehem;west-bank;1;0;0;Non Resedential
18/4/12;Giv'at Ze'ev;Ramallah and al-Bira;west-bank;8;44;28;Residental
18/4/12;Giv'at Ze'ev;Ramallah and al-Bira;west-bank;5;0;0;Non Resedential
16/4/12;Dura;Hebron;west-bank;1;0;0;Non Resedential
16/4/12;Dura;Hebron;west-bank;1;0;0;Non Resedential
16/4/12;Dura;Hebron;west-bank;1;0;0;Non Resedential
16/4/12;Kafr a-Dik;Salfit;west-bank;3;22;15;Residental
16/4/12;Kafr a-Dik;Salfit;west-bank;3;0;0;Non Resedential
16/4/12;Kafr a-Dik;Salfit;west-bank;3;22;15;Residental
16/4/12;Kafr a-Dik;Salfit;west-bank;3;0;0;Non Resedential
16/4/12;Kafr a-Dik;Salfit;west-bank;2;0;0;Non Resedential
16/4/12;Kafr a-Dik;Salfit;west-bank;2;0;0;Non Resedential
16/4/12;Kafr a-Dik;Salfit;west-bank;2;0;0;Non Resedential
15/4/12;al-Baq'ah (Hebron);Hebron;west-bank;1;0;0;Non Resedential
2/4/12;Kh. Ja'waneh;Nablus;west-bank;2;0;0;Residental
2/4/12;Kh. Ja'waneh;Nablus;west-bank;1;0;0;Non Resedential
2/4/12;Kh. Ja'waneh;Nablus;west-bank;2;8;3;Residental
2/4/12;Kh. Ja'waneh;Nablus;west-bank;2;0;0;Non Resedential
2/4/12;Kh. Ja'waneh;Nablus;west-bank;1;0;0;Residental
2/4/12;Kh. Ja'waneh;Nablus;west-bank;1;0;0;Non Resedential
2/4/12;Kh. Ja'waneh;Nablus;west-bank;1;0;0;Residental
2/4/12;Kh. Ja'waneh;Nablus;west-bank;2;0;0;Non Resedential
26/3/12;al-Farisiyah;Tubas;west-bank;2;0;0;Non Resedential
26/3/12;Kh. Tall al-Himma;Tubas;west-bank;2;13;5;Residental
26/3/12;Kh. Tall al-Himma;Tubas;west-bank;1;0;0;Non Resedential
26/3/12;Kh. Tall al-Himma;Tubas;west-bank;1;5;0;Residental
26/3/12;Kh. Tall al-Himma;Tubas;west-bank;1;7;5;Residental
26/3/12;Kh. Tall al-Himma;Tubas;west-bank;1;0;0;Non Resedential
26/3/12;al-Farisiyah;Tubas;west-bank;1;0;0;Non Resedential
26/3/12;Zabdah;Jenin;west-bank;2;0;0;Non Resedential
15/3/12;al-Jiftlik;Jericho;west-bank;1;0;0;Non Resedential
15/3/12;al-Jiftlik;Jericho;west-bank;1;0;0;Non Resedential
15/3/12;al-Jiftlik;Jericho;west-bank;1;7;5;Residental
15/3/12;al-Jiftlik;Jericho;west-bank;1;7;3;Residental
14/3/12;Husan;Bethlehem;west-bank;1;0;0;Non Resedential
13/3/12;Fasayil;Jericho;west-bank;2;0;0;Residental
13/3/12;Fasayil;Jericho;west-bank;1;0;0;Non Resedential
13/3/12;Fasayil;Jericho;west-bank;1;0;0;Residental
13/3/12;Fasayil;Jericho;west-bank;1;0;0;Residental
13/3/12;Fasayil;Jericho;west-bank;1;0;0;Non Resedential
14/2/12;Kh. Ja'waneh;Nablus;west-bank;2;0;0;Residental
14/2/12;Kh. Ja'waneh;Nablus;west-bank;2;0;0;Non Resedential
14/2/12;Kh. Ja'waneh;Nablus;west-bank;1;7;2;Residental
14/2/12;Kh. Ja'waneh;Nablus;west-bank;1;0;0;Non Resedential
14/2/12;Kh. Ja'waneh;Nablus;west-bank;1;8;3;Residental
14/2/12;Kh. Ja'waneh;Nablus;west-bank;1;0;0;Non Resedential
14/2/12;Kh. Ja'waneh;Nablus;west-bank;2;8;3;Residental
14/2/12;Kh. Ja'waneh;Nablus;west-bank;1;0;0;Non Resedential
13/2/12;a-Dhahiriyah;Hebron;west-bank;1;16;8;Residental
13/2/12;a-Dhahiriyah;Hebron;west-bank;1;0;0;Non Resedential
13/2/12;a-Dhahiriyah;Hebron;west-bank;1;5;3;Residental
13/2/12;a-Dhahiriyah;Hebron;west-bank;1;0;0;Non Resedential
13/2/12;a-Dhahiriyah;Hebron;west-bank;1;10;0;Residental
13/2/12;a-Dhahiriyah;Hebron;west-bank;1;0;0;Non Resedential
13/2/12;a-Dhahiriyah;Hebron;west-bank;1;6;4;Residental
